ID,Segment ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
128,158835,Broadway,West 120 Street,West 121 Street,SB,10/09/2019,121,101,68,50,102,202,356,519,563,541,470,370,430,364,393,417,350,414,359,320,276,258,206,157
130,158944,Broadway,West 148 Street,West 149 Street,NB,10/09/2019,127,96,80,55,68,102,133,245,282,318,364,429,411,413,426,520,659,659,455,303,244,218,176,132
130,158582,Broadway,West 148 Street,West 149 Street,SB,10/09/2019,160,131,122,71,121,213,487,649,636,558,473,420,422,460,431,357,363,344,365,346,327,280,268,193
131,270731,Broadway,Dead end,West 219 Street,NB,10/09/2019,232,144,92,79,87,208,381,786,944,706,685,718,670,711,874,1010,1030,1136,990,761,637,496,477,309
131,270734,Broadway,Dead end,West 219 Street,SB,10/09/2019,182,128,100,97,191,476,1006,1455,1228,931,746,742,813,911,1062,1069,1114,1041,869,638,537,480,448,290
132,270743,Broadway,West 220 Street,9 Avenue,NB,10/09/2019,245,148,116,111,155,476,1084,1400,1262,836,868,796,884,1004,1110,1073,1207,1052,918,818,514,484,466,371
132,270769,Broadway,West 220 Street,Dead end,SB,10/09/2019,231,158,94,76,81,200,407,756,965,709,678,684,665,723,858,1041,1123,1170,1067,773,633,495,483,338
141,32361,Broome Street,Crosby Street,Broadway,WB,10/09/2019,422,305,226,268,435,690,681,562,707,553,514,562,572,590,535,449,478,447,414,616,582,609,605,413
145,32329,Canal Street,Lafayette Street,Cortlandt Alley,EB,10/09/2019,724,506,406,384,487,783,949,1076,1046,985,925,942,869,872,800,907,721,691,871,990,1059,1000,1094,1099
145,32329,Canal Street,Lafayette Street,Cortlandt Alley,WB,10/09/2019,604,367,288,334,494,1056,1418,1240,1220,1060,989,991,902,792,667,771,704,453,533,756,963,956,1038,881
146,9009052,Catherine Street,Dead End,Catherine Slip,SB,10/09/2019,62,50,20,19,43,119,171,240,259,188,178,179,177,217,240,245,245,225,230,230,172,158,119,115
147,28021,Caton Avenue,Westminster Road,Argyle Road,EB,10/09/2019,110,63,55,56,89,142,199,225,226,269,290,310,258,282,288,287,303,274,247,268,243,208,196,179
147,28021,Caton Avenue,Westminster Road,Argyle Road,WB,10/09/2019,72,51,49,34,75,196,325,294,275,301,264,264,264,274,282,316,341,316,268,206,222,160,176,140
148,166137,Central Park North,Frawley Circle,Central Park Lenox Avenue Appr,EB,10/09/2019,38,30,18,17,16,30,65,115,136,131,139,162,144,170,194,235,288,277,185,151,124,104,73,61
148,166137,Central Park North,Frawley Circle,Central Park Lenox Avenue Appr,WB,10/09/2019,73,44,29,23,31,73,275,219,158,248,215,203,215,246,232,202,230,220,231,195,163,170,135,138
149,34257,Central Park West,8 Avenue Line,8 Avenue Line,NB,10/09/2019,211,101,86,72,90,156,341,536,516,510,546,551,528,544,514,576,575,643,659,600,592,581,561,354
150,37189,Central Park West,8 Avenue Line,8 Avenue Line,NB,10/09/2019,127,66,50,46,71,84,159,405,449,511,609,644,609,615,648,698,790,751,773,558,486,478,431,228
150,37189,Central Park West,8 Avenue Line,8 Avenue Line,SB,10/09/2019,57,46,16,23,29,60,173,383,562,463,429,485,476,432,503,475,426,375,431,376,304,279,200,167
151,9009550,Central Park West,8 Avenue Line,8 Avenue Line,NB,10/09/2019,153,72,42,31,40,73,109,231,307,277,296,354,374,336,354,519,664,736,541,322,321,308,264,192
151,9009550,Central Park West,8 Avenue Line,8 Avenue Line,SB,10/09/2019,124,62,35,33,48,139,284,644,772,751,512,477,480,488,551,531,470,458,448,434,368,296,250,206
152,23560,Centre Street,Lafayette Street,Duane Street,NB,10/09/2019,448,323,206,143,170,231,482,626,835,707,591,317,425,420,526,515,471,449,308,445,284,319,345,353
153,23408,Chambers Street,Elk Street,Broadway,EB,10/09/2019,267,203,159,68,112,197,340,462,392,301,356,400,471,496,601,390,527,429,440,346,378,341,338,292
153,23408,Chambers Street,Elk Street,Broadway,WB,10/09/2019,204,150,111,109,163,239,420,605,493,318,325,433,397,489,566,417,475,553,482,327,222,353,300,290
154,162554,Cherry Street,Catherine Slip,Dead end,SB,10/09/2019,22,27,55,141,190,291,258,163,174,180,208,246,229,267,250,218,219,202,149,154,109,96,62,39
155,32706,Chrystie Street,6 Avenue Line,6 Avenue Line,NB,10/09/2019,279,161,108,87,100,162,298,439,425,443,389,353,216,256,254,187,193,214,254,229,260,278,294,296
155,32706,Chrystie Street,6 Avenue Line,6 Avenue Line,SB,10/09/2019,407,228,185,152,149,285,457,479,663,664,531,618,669,560,660,690,647,714,652,569,731,685,515,481
156,28845,Church Avenue,Brooklyn Avenue,East 37 Street,EB,10/09/2019,150,113,67,65,99,174,266,434,452,430,347,309,274,336,362,366,368,396,383,379,319,244,208,221
156,28845,Church Avenue,Brooklyn Avenue,East 37 Street,WB,10/09/2019,111,72,60,51,82,168,296,438,427,372,309,247,262,231,314,328,319,335,341,267,239,171,173,148
157,28103,Church Avenue,Argyle Road,Rugby Road,EB,10/09/2019,93,45,54,35,56,104,209,262,392,305,241,195,201,224,260,367,368,372,272,229,182,159,126,112
157,28103,Church Avenue,Argyle Road,Rugby Road,WB,10/09/2019,110,84,47,53,73,153,254,358,314,324,205,222,262,239,281,297,237,241,234,236,223,206,197,155
159,31764,Church Street,8 Avenue Line,8 Avenue Line,NB,10/09/2019,920,586,509,373,516,793,1005,1021,1059,1193,973,966,884,838,1130,1164,803,830,807,823,813,697,885,955
160,9008423,Clarkson Avenue,Dead Wend,East 37 Street,EB,10/09/2019,96,42,37,50,40,117,183,320,391,352,305,313,315,347,376,370,408,433,366,294,263,200,146,172
160,9008423,Clarkson Avenue,Dead End,East 37 Street,WB,10/09/2019,97,41,29,26,34,90,163,259,351,333,252,254,273,266,313,278,326,282,230,225,187,123,130,120
165,34124,Columbus Avenue,West 61 Street,West 62 Street,SB,10/09/2019,668,413,275,250,286,465,850,1210,1331,1480,1222,1303,1306,1294,1261,1444,1478,1480,1634,1636,1408,1345,1397,1149
166,9017050,Columbus Avenue,Dead end,Dead end,SB,10/09/2019,325,182,138,121,184,323,609,823,950,762,692,670,714,802,697,777,792,854,824,692,614,567,512,413
168,35041,COMMERCIAL STREET,Clay Street,Box Street,EB,10/09/2019,18,6,5,8,6,25,35,43,54,47,40,53,58,47,53,47,47,59,50,38,44,34,27,32
168,35041,COMMERCIAL STREET,Clay Street,Box Street,WB,10/09/2019,17,8,10,7,4,17,45,50,36,53,34,34,47,26,50,39,28,45,33,32,25,23,19,35
172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,NB,10/09/2019,135,102,49,46,92,168,292,383,308,312,291,297,298,401,437,454,384,353,365,332,352,270,217,186
172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,SB,10/09/2019,102,79,46,47,66,149,397,532,457,386,298,385,375,395,456,431,462,356,417,405,381,286,270,200
173,81637,Corona Ave,94 St,Junction Blvd,EB,10/09/2019,169,87,64,57,104,158,224,340,338,287,324,324,335,375,391,368,358,427,392,313,255,225,203,196
173,81637,Corona Ave,94 St,Junction Blvd,WB,10/09/2019,89,51,36,36,47,112,189,288,237,218,234,187,219,251,248,249,256,281,242,257,233,195,167,91
174,28069,Cortelyou Road,Stratford Road,Westminster Road,EB,10/09/2019,54,57,30,25,23,47,99,212,246,250,216,220,226,212,285,219,277,262,259,209,179,145,137,99
174,28069,Cortelyou Road,Stratford Road,Westminster Road,WB,10/09/2019,55,49,26,32,16,62,109,262,265,218,175,192,208,200,222,249,250,266,233,204,130,122,135,90
177,128571,Cypress Ave,Alley,Hart St,EB,10/09/2019,137,121,99,69,58,66,206,137,199,206,153,203,200,209,220,205,219,203,186,202,172,133,162,161
177,128571,Cypress Ave,Alley,Hart St,WB,10/09/2019,72,72,40,40,87,182,291,518,428,294,229,226,321,290,296,319,355,303,307,299,284,237,198,188
178,45052,Dekalb Avenue,St Nicholas Avenue,Cypress Avenue,NB,10/09/2019,50,37,22,22,37,70,118,209,186,182,170,192,153,179,174,228,253,256,223,207,135,120,106,99
178,45052,Dekalb Avenue,St Nicholas Avenue,Cypress Avenue,SB,10/09/2019,34,18,16,10,25,48,93,197,143,139,133,151,106,153,154,163,166,172,239,278,240,183,163,132
180,28067,Ditmas Avenue,Argyle Road,Rugby Road,EB,10/09/2019,2,21,23,19,26,71,162,401,396,337,243,260,265,265,350,324,301,299,242,239,199,166,159,78
180,28067,Ditmas Avenue,Argyle Road,Rugby Road,WB,10/09/2019,9,25,33,33,38,73,151,307,335,288,292,304,289,301,381,452,461,431,430,374,272,211,202,121
181,101668,Douglaston Pkwy,68 Ave,69 Ave,NB,10/09/2019,43,16,25,23,25,74,196,547,565,329,213,199,204,220,334,348,417,546,366,300,227,172,114,63
181,101668,Douglaston Pkwy,68 Ave,69 Ave,SB,10/09/2019,19,11,20,15,7,37,47,117,183,102,97,88,84,101,155,206,248,386,244,181,130,109,70,39
183,32807,East 14 Street,14 Street/canarsie Line,14 Street/canarsie Line,EB,10/09/2019,101,84,47,61,65,71,55,76,100,91,101,101,114,122,92,105,89,101,100,109,90,97,158,129
183,32807,East 14 Street,14 Street/canarsie Line,14 Street/canarsie Line,WB,10/09/2019,225,185,128,115,108,138,110,112,136,155,184,164,149,152,166,185,155,128,124,132,139,107,302,344
189,32585,East 4 Street,Broadway,Lafayette Street,EB,10/09/2019,149,72,46,29,30,61,119,164,240,225,261,259,230,212,233,239,268,275,299,286,256,232,179,215
195,74304,Eliot Avenue,69 Street,69 Place,EB,10/09/2019,52,25,26,15,25,68,181,402,372,277,269,255,265,327,421,358,386,427,399,265,203,137,77,72
195,74304,Eliot Avenue,69 Street,69 Place,WB,10/09/2019,45,16,23,24,34,116,245,463,385,326,285,294,277,302,327,377,391,350,323,275,212,166,100,61
196,76607,Elmhurst Ave,92 St,93 St,EB,10/09/2019,25,14,20,24,24,33,53,83,103,105,86,104,114,87,125,135,123,144,137,107,85,58,35,43
199,28973,Flatbush Avenue,Eastern Parkway Line,Eastern Parkway Line,NB,10/09/2019,408,258,203,256,435,843,1321,1184,1246,1012,975,948,845,984,927,1030,973,1024,1018,950,1101,962,893,828
199,28973,Flatbush Avenue,Eastern Parkway Line,Eastern Parkway Line,SB,10/09/2019,539,356,244,152,211,298,569,737,742,629,771,675,669,785,823,1034,932,850,809,853,955,900,764,666
200,28370,Flatbush Avenue,Clarkson Avenue,Lenox Road,NB,10/09/2019,217,116,91,99,123,426,634,468,557,538,465,359,371,430,435,383,428,432,453,388,382,362,330,212
200,28370,Flatbush Avenue,Clarkson Avenue,Lenox Road,SB,10/09/2019,353,154,122,88,149,289,673,431,588,528,572,426,557,708,491,654,606,721,689,634,615,499,387,319
201,109335,Flushing Avenue,Whipple Street,Thornton Street,EB,10/09/2019,31,24,83,73,79,154,171,241,200,175,151,223,226,200,248,232,258,242,233,221,180,68,67,31
201,109335,Flushing Avenue,Whipple Street,Thornton Street,WB,10/09/2019,166,110,108,92,96,218,363,400,378,347,301,331,375,293,373,338,373,357,346,435,381,236,206,183
202,167694,Flushing Avenue,Dead End,53 Street,EB,10/09/2019,237,173,155,151,232,371,535,601,620,713,631,741,803,857,878,902,873,843,701,539,469,410,342,344
202,167694,Flushing Avenue,Dead End,53 Street,WB,10/09/2019,118,99,100,125,238,424,751,815,740,753,743,738,701,677,710,734,771,785,703,534,410,306,245,209
203,164286,Forsyth Street,Broome Street,Delancey Street,NB,10/09/2019,88,78,63,40,59,77,72,78,66,108,62,63,123,62,89,91,101,168,139,85,104,86,93,74
205,29538,Franklin Avenue,Bergen Street,St Marks Avenue,SB,10/09/2019,158,85,90,47,60,83,168,331,356,365,333,330,358,408,446,440,446,500,470,435,402,334,290,271
206,29578,Franklin Avenue,Putnam Avenue,Jefferson Avenue,SB,10/09/2019,147,83,61,45,59,107,193,345,461,384,332,451,448,496,492,555,619,516,560,501,435,354,309,233
214,23344,Fulton Street,8 Avenue Line,8 Avenue Line,WB,10/09/2019,188,90,78,43,39,71,82,84,180,215,143,207,128,114,171,196,187,226,195,168,157,172,148,149
215,31425,Graham Avenue,Ainslie Street,Devoe Street,NB,10/09/2019,63,35,25,24,35,70,156,225,219,173,138,184,183,189,183,219,194,193,173,187,170,140,124,84
215,31425,Graham Avenue,Ainslie Street,Devoe Street,SB,10/09/2019,65,38,25,29,27,22,73,154,220,188,185,190,169,196,239,264,283,332,246,214,188,166,146,120
216,74365,Grand Ave,Mazeau St,72 Pl,EB,10/09/2019,84,45,50,34,85,118,124,230,176,196,234,207,267,229,285,287,290,298,295,232,210,143,111,104
216,74365,Grand Ave,Mazeau St,72 Place,WB,10/09/2019,112,40,52,49,99,156,321,418,407,348,354,337,405,433,386,443,418,453,407,338,285,207,137,120
219,32327,Grand Street,Broadway,Crosby Street,EB,10/09/2019,339,179,72,77,132,290,362,430,412,367,408,406,296,344,411,458,431,439,483,465,505,516,684,515
220,45165,Green Avenue,St. Nicholas Avenue,Cypress Avenue,NB,10/09/2019,46,28,17,19,20,48,73,148,124,111,97,103,100,112,118,136,179,150,168,154,116,98,91,76
225,56912,Hillside Ave,146 St,Queens Blvd Line,EB,10/09/2019,183,139,114,88,136,203,314,620,698,628,675,675,727,739,807,844,852,864,803,638,526,414,307,282
225,56912,Hillside Ave,146 St,Queens Blvd Line,WB,10/09/2019,172,135,94,111,166,393,1141,1406,1360,1014,926,886,880,928,948,842,806,804,720,736,642,442,388,277
228,32033,Hudson Street,Gansevoort Street,West 13 Street,SB,10/09/2019,228,140,89,112,101,144,243,285,479,459,428,446,397,367,350,410,395,435,464,407,404,335,316,347
230,31890,Hudson Street,Vandam Street,Charlton Street,NB,10/09/2019,270,158,93,127,201,364,506,955,938,779,560,507,675,758,680,682,624,800,660,640,522,601,564,364
237,175499,Junction Blvd,Northern Blvd,34 Ave,NB,10/09/2019,86,63,55,63,64,90,163,191,206,269,224,229,247,231,236,257,284,259,267,226,214,195,154,96
237,175499,Junction Blvd,Northern Blvd,34 Ave,SB,10/09/2019,63,66,21,35,55,62,117,138,194,168,237,200,195,294,297,270,259,237,246,223,234,169,213,129
243,110942,Lafayette Street,Lexington Avenue Line,Lexington Avenue Line,NB,10/09/2019,229,153,124,91,81,176,228,333,397,546,414,443,446,442,586,871,1138,1220,849,525,467,461,449,366
246,33186,Lexington Avenue,East 27 Street,East 28 Street,SB,10/09/2019,430,297,209,173,186,370,601,886,1032,923,902,912,847,788,824,843,779,908,1005,887,887,820,817,784
247,35955,Lexington Avenue,East 46 Street,East 47 Street,SB,10/09/2019,1015,638,452,412,473,799,1088,1201,942,903,860,1147,1343,941,940,1313,1347,1095,995,1251,1498,1669,1806,1520
249,69171,Lexington Avenue,East 121 Street,East 122 Street,SB,10/09/2019,304,261,166,188,235,468,646,621,621,511,543,452,397,470,475,443,537,775,665,657,478,395,392,362
250,47311,Liberty Avenue,Hinsdale Street,Williams Avenue,EB,10/09/2019,52,32,15,17,25,60,90,122,141,108,87,108,120,127,201,191,279,289,203,133,107,67,74,68
250,47311,Liberty Avenue,Hinsdale Street,Williams Avenue,WB,10/09/2019,56,46,35,32,64,205,338,411,338,299,227,237,251,240,229,286,272,301,246,216,185,141,107,91
251,50705,Liberty Avenue,Autumn Avenue,Lincoln Avenue,EB,10/09/2019,78,34,27,30,43,105,221,321,376,270,252,286,267,329,313,320,300,329,317,271,221,157,141,90
251,50705,Liberty Avenue,Autumn Avenue,Lincoln Avenue,WB,10/09/2019,66,58,30,27,27,33,107,251,168,242,357,413,417,416,344,316,351,348,373,221,132,142,107,63
254,55642,Linden Boulevard,140 Street,141 Street,EB,10/09/2019,218,146,95,83,129,137,261,370,380,349,335,367,412,376,410,482,547,525,496,471,340,325,310,283
254,55642,Linden Boulevard,140 Street,141 Street,WB,10/09/2019,133,125,70,59,81,125,320,691,590,517,450,485,541,563,531,547,567,504,563,532,444,384,363,174
257,34000,Madison Avenue,East 27 Street,East 28 Street,NB,10/09/2019,258,174,105,97,113,277,447,621,662,649,605,602,554,589,593,666,630,642,681,702,622,626,516,452
260,69057,Madison Avenue,East 121 Street,East 122 Street,NB,10/09/2019,512,280,262,194,209,271,615,907,822,902,719,797,861,979,919,960,971,1087,1042,1084,989,1007,1031,739
261,9006437,Madison Street,Dead end,Dead end,EB,10/09/2019,121,82,31,26,46,89,161,338,368,341,356,327,355,263,328,371,324,295,302,278,261,164,210,176
261,9006437,Madison Street,Dead End,Dead End,WB,10/09/2019,75,60,26,29,36,65,95,213,247,217,205,202,225,151,236,229,183,187,186,163,152,87,93,43
265,26570,McDonald Avenue,Culver Line,Culver Line,NB,10/09/2019,130,99,26,30,55,107,255,407,375,440,377,365,344,322,316,300,374,400,418,417,314,278,232,185
265,26570,McDonald Avenue,Culver Line,Culver Line,SB,10/09/2019,26,19,15,19,26,50,119,243,341,370,324,328,333,335,255,233,410,371,384,360,314,196,169,166
267,31145,Meeker Avenue,Brooklyn Queens Ep Et 32 B Wb,Jackson Street,SB,10/09/2019,58,37,18,21,16,32,99,225,389,263,182,140,163,161,238,350,358,382,305,201,204,150,96,91
267,31152,Meeker Avenue,Skillman Avenue,Jackson Street,NB,10/09/2019,236,136,80,69,106,265,362,499,372,504,583,440,494,578,692,672,693,648,659,585,566,459,397,364
268,156608,Merrick Blvd,Belknap St,180 St,WB,10/09/2019,250,190,130,100,159,425,1637,1754,1592,1312,955,1008,1119,1288,1092,982,1074,1051,968,790,617,572,360,300
268,149213,Merrick Blvd,Belknap St,180 St,EB,10/09/2019,127,64,55,58,72,144,285,540,600,521,476,566,568,560,730,850,929,886,796,579,510,395,230,209
269,31148,Metropolitan Avenue,14 Street / Canarsie Line,14 Street / Canarsie Line,EB,10/09/2019,143,185,135,65,143,208,391,348,472,435,347,311,401,482,500,468,505,492,485,382,365,322,285,234
269,31148,Metropolitan Avenue,14 Street / Canarsie,14 Street / Canarsie,WB,10/09/2019,163,98,106,143,119,365,532,532,515,488,447,514,506,577,516,641,573,565,451,626,492,480,407,253
270,129029,Metropolitan Avenue,Alley,Park Lane South,EB,10/09/2019,162,89,48,55,80,139,259,427,367,404,441,445,470,481,379,441,765,800,748,526,481,468,409,293
270,129029,Metropolitan Avenue,Alley,Park Lane South,WB,10/09/2019,127,87,66,71,137,342,752,1019,931,738,619,625,591,656,681,650,594,626,589,485,430,382,305,230
272,64584,Murdock Ave,199 St,200 St,WB,10/09/2019,89,38,19,22,30,79,109,335,329,270,243,234,217,204,299,353,362,402,354,317,209,212,145,158
272,64584,Murdock Ave,199 St,200 St,EB,10/09/2019,172,84,82,64,83,185,419,723,735,388,409,331,299,348,288,283,349,291,363,324,233,207,151,110
273,45402,Myrtle Ave,Woodbine St,St Nicholas Ave,EB,10/09/2019,74,58,36,31,19,67,109,239,175,121,193,210,163,189,164,105,171,200,202,210,111,190,138,90
273,45402,Myrtle Ave,Woodbine St,St Nicholas Ave,WB,10/09/2019,84,74,52,30,38,86,194,286,260,246,218,177,190,229,202,228,214,211,189,211,152,160,102,101
274,30645,Myrtle Avenue,Classon Avenue,Taaffe Place,EB,10/09/2019,83,66,32,26,29,43,98,184,193,162,224,217,210,242,228,255,273,295,260,227,198,175,133,130
274,30645,Myrtle Avenue,Classon Avenue,Taaffe Place,WB,10/09/2019,145,93,55,50,59,148,323,430,483,423,460,425,390,525,404,434,459,525,459,392,380,281,260,209
275,9003591,Myrtle Avenue,Tompkins Houses Pedestrian Path,Throop Avenue,EB,10/09/2019,62,52,39,27,37,88,141,161,178,180,267,260,261,215,221,242,275,297,249,195,146,172,166,180
275,9003591,Myrtle Avenue,Tompkins Houses Pedestrian Path,Throop Avenue,WB,10/09/2019,36,56,31,23,38,112,281,249,253,236,230,236,244,160,217,115,134,144,98,109,94,95,115,112
276,49478,Myrtle Avenue,72 Street,72 Place,EB,10/09/2019,52,33,19,16,46,75,150,270,248,212,196,190,235,266,302,283,321,355,296,211,163,118,114,70
276,49478,Myrtle Avenue,72 Street,72 Place,WB,10/09/2019,72,40,30,27,40,109,287,548,449,361,365,309,325,327,414,393,388,423,360,284,243,169,157,100
280,46587,New Lots Avenue,Snediker Avenue,Hinsdale Street,EB,10/09/2019,170,122,91,76,76,151,282,443,529,457,383,445,434,459,505,614,701,810,757,539,467,401,261,228
280,46587,New Lots Avenue,Snediker Avenue,Hinsdale Street,WB,10/09/2019,97,69,62,43,52,107,287,582,528,394,271,311,331,324,363,442,405,446,439,255,220,146,158,137
281,29764,NEW YORK AVENUE,St Marks Avenue,Prospect Place,NB,10/09/2019,141,95,75,41,29,66,117,348,292,355,322,416,371,368,382,438,335,306,289,280,220,227,184,140
283,50824,North Conduit Avenue,Eldert Lane,Forbell Street,WB,10/09/2019,492,340,266,246,562,1570,3088,3162,2728,2395,1781,1619,1702,2009,2092,2139,2023,1890,1339,1222,928,717,638,554
284,76617,Northern Blvd,90 St,91 St,EB,10/09/2019,187,120,101,85,98,106,257,402,454,503,397,507,562,642,838,1004,929,784,921,781,640,458,343,268
284,76617,Northern Blvd,90 St,91 St,WB,10/09/2019,138,103,90,52,100,645,1122,1095,923,906,866,698,598,579,544,571,631,544,534,440,478,382,303,227
285,67865,Northern Boulevard,43 Street,35 Avenue,EB,10/09/2019,339,301,158,142,178,234,343,561,698,658,774,832,812,871,1002,1238,1418,1529,1201,969,738,612,585,525
285,67865,Northern Boulevard,43 Street,35 Avenue,WB,10/09/2019,233,159,149,171,365,1113,1735,1885,1597,1423,1048,870,831,796,853,982,998,978,857,682,552,563,476,349
289,29760,Nostrand Avenue,Bergen Street,St Marks Avenue,SB,10/09/2019,332,198,139,98,105,231,390,589,597,545,421,428,492,465,494,553,707,633,579,685,610,523,513,401
290,28732,Nostrand Avenue,Lenox Road,Linden Boulevard,SB,10/09/2019,284,208,168,104,120,213,459,561,574,437,435,414,431,451,485,516,518,516,453,668,689,605,562,562
293,28262,Ocean Avenue,Crooke Avenue,Caton Avenue,NB,10/09/2019,98,56,49,45,88,235,417,465,417,466,403,367,412,378,399,361,352,348,344,318,283,280,213,166
293,28262,Ocean Avenue,Crooke Avenue,Caton Avenue,SB,10/09/2019,281,157,69,58,59,145,209,368,391,407,404,480,519,526,512,571,560,594,598,504,498,558,403,308
296,30310,Park Avenue,Washington Avenue,Hall Street,EB,10/09/2019,102,57,48,26,35,69,158,187,293,330,325,326,355,377,360,473,499,492,473,397,318,237,222,203
297,9003582,Park Avenue,Dead End,Dead End,WB,10/09/2019,136,81,49,29,58,138,220,374,319,287,242,257,309,268,278,228,316,301,290,276,241,234,188,128
297,9003582,Park Avenue,Dead End,Dead End,EB,10/09/2019,88,62,32,15,12,17,49,91,212,222,161,163,229,246,318,289,311,320,390,304,217,213,117,92
